Recording	Participant	TOI	Interval	Bin	Bin_duration	Category	AOI	Category	Decision	Total_duration_of_fixations
Recording1	Participant 1	Chocolate cookies	1	6	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	7	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	8	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	9	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	10	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	11	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	12	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	13	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	14	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	15	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	16	1000	Dessert	I would not buy		I would not buy	319
Recording1	Participant 1	Chocolate cookies	1	17	1000	Dessert	I would not buy		I would not buy	161
Recording1	Participant 1	Chocolate cookies	1	18	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	19	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	20	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	21	87	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Chocolate cookies	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	2	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	3	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	4	1000	Dessert	Ingredients	Ingredients		628
Recording1	Participant 1	Chocolate cookies	1	5	1000	Dessert	Ingredients	Ingredients		932
Recording1	Participant 1	Chocolate cookies	1	6	1000	Dessert	Ingredients	Ingredients		940
Recording1	Participant 1	Chocolate cookies	1	7	1000	Dessert	Ingredients	Ingredients		965
Recording1	Participant 1	Chocolate cookies	1	8	1000	Dessert	Ingredients	Ingredients		804
Recording1	Participant 1	Chocolate cookies	1	9	1000	Dessert	Ingredients	Ingredients		931
Recording1	Participant 1	Chocolate cookies	1	10	1000	Dessert	Ingredients	Ingredients		944
Recording1	Participant 1	Chocolate cookies	1	11	1000	Dessert	Ingredients	Ingredients		932
Recording1	Participant 1	Chocolate cookies	1	12	1000	Dessert	Ingredients	Ingredients		173
Recording1	Participant 1	Chocolate cookies	1	13	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	14	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	15	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	16	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	17	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	18	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	19	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	20	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	21	87	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Chocolate cookies	1	1	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	2	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	3	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	4	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	5	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	6	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	7	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	8	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	9	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	10	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	11	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	12	1000	Dessert	Nutrition Label	Nutrition Label		655
Recording1	Participant 1	Chocolate cookies	1	13	1000	Dessert	Nutrition Label	Nutrition Label		996
Recording1	Participant 1	Chocolate cookies	1	14	1000	Dessert	Nutrition Label	Nutrition Label		948
Recording1	Participant 1	Chocolate cookies	1	15	1000	Dessert	Nutrition Label	Nutrition Label		585
Recording1	Participant 1	Chocolate cookies	1	16	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	17	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	18	1000	Dessert	Nutrition Label	Nutrition Label		260
Recording1	Participant 1	Chocolate cookies	1	19	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	20	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	21	87	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Chocolate cookies	1	1	1000	Dessert	Picture	Picture		996
Recording1	Participant 1	Chocolate cookies	1	2	1000	Dessert	Picture	Picture		996
Recording1	Participant 1	Chocolate cookies	1	3	1000	Dessert	Picture	Picture		896
Recording1	Participant 1	Chocolate cookies	1	4	1000	Dessert	Picture	Picture		244
Recording1	Participant 1	Chocolate cookies	1	5	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	6	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	7	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	8	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	9	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	10	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	11	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	12	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	13	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	14	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	15	1000	Dessert	Picture	Picture		276
Recording1	Participant 1	Chocolate cookies	1	16	1000	Dessert	Picture	Picture		92
Recording1	Participant 1	Chocolate cookies	1	17	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	18	1000	Dessert	Picture	Picture		291
Recording1	Participant 1	Chocolate cookies	1	19	1000	Dessert	Picture	Picture		908
Recording1	Participant 1	Chocolate cookies	1	20	1000	Dessert	Picture	Picture		453
Recording1	Participant 1	Chocolate cookies	1	21	87	Dessert	Picture	Picture		0
Recording1	Participant 1	Chocolate cookies	1	1	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	2	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	3	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	4	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	5	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	6	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	7	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	8	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	9	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	10	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	11	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	12	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	13	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	14	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	15	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	16	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	17	1000	Dessert	Price	Price		247
Recording1	Participant 1	Chocolate cookies	1	18	1000	Dessert	Price	Price		153
Recording1	Participant 1	Chocolate cookies	1	19	1000	Dessert	Price	Price		0
Recording1	Participant 1	Chocolate cookies	1	20	1000	Dessert	Price	Price		427
Recording1	Participant 1	Chocolate cookies	1	21	87	Dessert	Price	Price		87
Recording1	Participant 1	Ice cream	1	1	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	2	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	3	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	4	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	5	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	6	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	7	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	8	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	9	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	10	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	11	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	12	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	13	512	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Ice cream	1	1	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	2	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	3	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	4	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	5	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	6	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	7	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	8	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	9	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	10	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	11	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	12	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	13	512	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Ice cream	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	2	1000	Dessert	Ingredients	Ingredients		748
Recording1	Participant 1	Ice cream	1	3	1000	Dessert	Ingredients	Ingredients		935
Recording1	Participant 1	Ice cream	1	4	1000	Dessert	Ingredients	Ingredients		916
Recording1	Participant 1	Ice cream	1	5	1000	Dessert	Ingredients	Ingredients		916
Recording1	Participant 1	Ice cream	1	6	1000	Dessert	Ingredients	Ingredients		928
Recording1	Participant 1	Ice cream	1	7	1000	Dessert	Ingredients	Ingredients		265
Recording1	Participant 1	Ice cream	1	8	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	9	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	10	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	11	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	12	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	13	512	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Ice cream	1	1	1000	Dessert	Nutrition Label	Nutrition Label		232
Recording1	Participant 1	Ice cream	1	2	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	3	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	4	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	5	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	6	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	7	1000	Dessert	Nutrition Label	Nutrition Label		571
Recording1	Participant 1	Ice cream	1	8	1000	Dessert	Nutrition Label	Nutrition Label		785
Recording1	Participant 1	Ice cream	1	9	1000	Dessert	Nutrition Label	Nutrition Label		731
Recording1	Participant 1	Ice cream	1	10	1000	Dessert	Nutrition Label	Nutrition Label		904
Recording1	Participant 1	Ice cream	1	11	1000	Dessert	Nutrition Label	Nutrition Label		205
Recording1	Participant 1	Ice cream	1	12	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	13	512	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Ice cream	1	1	1000	Dessert	Picture	Picture		585
Recording1	Participant 1	Ice cream	1	2	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	3	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	4	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	5	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	6	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	7	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	8	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	9	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	10	1000	Dessert	Picture	Picture		0
Recording1	Participant 1	Ice cream	1	11	1000	Dessert	Picture	Picture		612
Recording1	Participant 1	Ice cream	1	12	1000	Dessert	Picture	Picture		851
Recording1	Participant 1	Ice cream	1	13	512	Dessert	Picture	Picture		456
Recording1	Participant 1	Ice cream	1	1	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	2	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	3	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	4	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	5	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	6	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	7	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	8	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	9	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	10	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	11	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	12	1000	Dessert	Price	Price		0
Recording1	Participant 1	Ice cream	1	13	512	Dessert	Price	Price		0
Recording1	Participant 1	Oat cookies	1	1	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	2	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	3	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	4	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	5	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	6	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	7	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	8	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	9	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	10	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	11	1000	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	12	1000	Dessert	I would buy		I would buy	280
Recording1	Participant 1	Oat cookies	1	13	296	Dessert	I would buy		I would buy	0
Recording1	Participant 1	Oat cookies	1	1	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	2	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	3	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	4	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	5	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	6	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	7	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	8	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	9	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	10	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	11	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	12	1000	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	13	296	Dessert	I would not buy		I would not buy	0
Recording1	Participant 1	Oat cookies	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	2	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	3	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	4	1000	Dessert	Ingredients	Ingredients		918
Recording1	Participant 1	Oat cookies	1	5	1000	Dessert	Ingredients	Ingredients		928
Recording1	Participant 1	Oat cookies	1	6	1000	Dessert	Ingredients	Ingredients		944
Recording1	Participant 1	Oat cookies	1	7	1000	Dessert	Ingredients	Ingredients		852
Recording1	Participant 1	Oat cookies	1	8	1000	Dessert	Ingredients	Ingredients		920
Recording1	Participant 1	Oat cookies	1	9	1000	Dessert	Ingredients	Ingredients		442
Recording1	Participant 1	Oat cookies	1	10	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	11	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	12	1000	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	13	296	Dessert	Ingredients	Ingredients		0
Recording1	Participant 1	Oat cookies	1	1	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Oat cookies	1	2	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Oat cookies	1	3	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Oat cookies	1	4	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Oat cookies	1	5	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording1	Participant 1	Oat cookies	1	6	1000	Dessert	Nutrition Label	Nutrition Label		0
